input_produit_id,input_nom_produit,input_description_produit,input_prix_produit,input_categorie_id,input_longueur_produit,input_largeur_produit,input_hauteur_produit,input_saisonnalite_produit,input_priorite_merchandising,input_contrainte_temperature_produit,input_contrainte_conditionnement_produit,input_conditionnement_produit,input_magasin_id,input_nom_magasin_magasin,input_surface_magasin,input_longueur_magasin,input_largeur_magasin,input_adresse_magasin,input_zone_id,input_nom_zone,input_description_zone,input_emplacement_zone,input_longueur_zone,input_largeur_zone,input_hauteur_zone,input_temperature_zone,input_eclairage_zone,input_quantite_stock,input_date_maj_stock,input_quantite_vente,input_prix_unitaire_vente,input_date_vente,input_promotion_id,input_nom_promotion,input_type_promotion,input_etat_promotion,input_id_supplier,input_placement_exige_supplier,input_espace_minimum_supplier,input_nom_categorie,input_saisonnalite_categorie,input_priorite_categorie,input_zone_exposition_preferee_categorie,input_temperature_exposition_categorie,input_clientele_ciblee_categorie,input_montant_total_vente,input_valeur_stock
PROD_0438,Pain Complet Premium,Description du Pain Complet,15.61,CAT_004,28.1,9.0,32.4,hiver,2,1,standard,verre,MAG_004,Magasin MAG_004,352.1,20.9,12.8,806 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,fond,5.7,4.6,3.4,froid,LED,163,2025-06-18,18,20.15,2025-07-16,,,,,SUP_013,standard,2.9,Catégorie CAT_004,printemps,8,fond,froid,tous,362.7,2544.43
PROD_0439,Vinaigre Balsamique Premium,Description du Vinaigre Balsamique,22.98,CAT_001,12.1,9.6,12.3,automne,10,0,standard,verre,MAG_001,Magasin MAG_001,632.9,29.8,17.6,580 Rue République,ZONE_001,Zone 001,Zone spécialisée,fond,6.0,2.4,2.9,ambiante,LED,36,2025-01-10,24,65.28,2025-01-28,,,pourcentage,,SUP_018,standard,0.9,Catégorie CAT_001,hiver,3,entree,ambiante,jeune,1566.72,827.28
PROD_0440,Bière Blonde Light,Description du Bière Blonde,23.21,CAT_006,22.4,13.1,26.9,toute_annee,4,0,standard,carton,MAG_003,Magasin MAG_003,417.4,22.3,15.0,1 Rue de la Paix,ZONE_003,Zone 003,Zone spécialisée,entree,9.8,4.5,2.8,ambiante,neon,29,2025-06-24,8,10.81,2025-06-30,PROMO_002,,,active,SUP_010,niveau_oeil,1.6,Catégorie CAT_006,hiver,3,entree,ambiante,senior,86.48,673.09
PROD_0441,Savon Premium,Description du Savon,7.19,CAT_006,22.8,19.7,34.6,hiver,3,0,liquide,carton,MAG_005,Magasin MAG_005,408.4,27.8,17.0,190 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,centre,9.8,3.0,3.3,ambiante,LED,135,2025-01-08,24,15.71,2025-01-30,,,,,SUP_019,niveau_oeil,2.5,Catégorie CAT_006,automne,5,centre,ambiante,tous,377.04,970.65
PROD_0442,Dentifrice Bio,Description du Dentifrice,39.14,CAT_004,17.6,9.7,29.1,printemps,5,1,fragile,carton,MAG_001,Magasin MAG_001,589.1,32.3,17.9,578 Rue République,ZONE_004,Zone 004,Zone centrale,fond,11.6,5.8,2.7,froid,LED,170,2025-03-09,21,70.98,2025-04-06,,,,,SUP_005,niveau_oeil,2.3,Catégorie CAT_004,hiver,5,entree,froid,jeune,1490.58,6653.8
PROD_0443,Yaourt Nature Light,Description du Yaourt Nature,10.61,CAT_005,21.9,15.8,16.4,toute_annee,2,1,standard,plastique,MAG_003,Magasin MAG_003,395.0,24.8,16.8,361 Rue Liberté,ZONE_002,Zone 002,Zone spécialisée,fond,10.0,2.1,2.9,froid,halogene,188,2025-02-11,28,53.13,2025-03-08,PROMO_049,,,planifiee,SUP_016,niveau_oeil,0.9,Catégorie CAT_005,hiver,10,fond,froid,jeune,1487.64,1994.68
PROD_0444,Céréales Muesli Classic,Description du Céréales Muesli,34.17,CAT_006,21.1,6.6,10.4,toute_annee,10,0,fragile,metal,MAG_005,Magasin MAG_005,373.1,27.0,13.9,70 Rue de la Paix,ZONE_003,Zone 003,Zone centrale,centre,11.4,3.1,3.3,ambiante,LED,29,2024-12-29,22,79.95,2025-01-01,,,,planifiee,SUP_026,tete_gondole,1.0,Catégorie CAT_006,printemps,3,fond,ambiante,tous,1758.9,990.93
PROD_0445,Pommes de Terre Premium,Description du Pommes de Terre,12.29,CAT_001,11.0,19.7,34.1,printemps,2,0,fragile,verre,MAG_004,Magasin MAG_004,442.6,21.3,18.9,622 Rue Liberté,ZONE_001,Zone 001,Zone centrale,centre,6.1,3.2,2.6,ambiante,halogene,32,2025-04-22,23,27.56,2025-05-06,,,,inactive,SUP_016,niveau_oeil,2.5,Catégorie CAT_001,automne,4,entree,ambiante,jeune,633.88,393.28
PROD_0446,Chocolat Noir Premium,Description du Chocolat Noir,36.32,CAT_005,11.7,19.8,30.5,printemps,4,1,standard,plastique,MAG_004,Magasin MAG_004,362.5,24.3,13.6,915 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,cote,7.0,2.3,2.6,froid,neon,144,2025-01-27,28,16.67,2025-01-29,,,,,SUP_017,niveau_oeil,2.0,Catégorie CAT_005,ete,4,fond,froid,tous,466.76,5230.08
PROD_0447,Pommes de Terre Bio,Description du Pommes de Terre,24.92,CAT_003,23.6,16.0,14.3,printemps,8,0,fragile,metal,MAG_005,Magasin MAG_005,399.7,27.4,15.6,895 Rue de la Paix,ZONE_003,Zone 003,Zone spécialisée,entree,7.5,4.5,2.6,ambiante,LED,137,2025-02-02,10,34.03,2025-02-05,PROMO_015,Offre Spéciale,montant,,SUP_009,niveau_oeil,1.8,Catégorie CAT_003,automne,2,entree,ambiante,senior,340.3,3414.04
PROD_0448,Savon Classic,Description du Savon,26.44,CAT_005,25.5,13.9,32.2,hiver,10,1,standard,carton,MAG_001,Magasin MAG_001,599.6,30.5,19.4,597 Rue République,ZONE_002,Zone 002,Zone périphérique,entree,7.9,4.4,3.1,froid,LED,91,2025-02-13,14,38.05,2025-02-21,PROMO_049,Promo Flash,,,SUP_030,standard,0.9,Catégorie CAT_005,printemps,4,centre,froid,famille,532.7,2406.04
PROD_0449,Yaourt Nature Light,Description du Yaourt Nature,7.36,CAT_005,15.0,12.6,14.1,toute_annee,10,1,standard,metal,MAG_005,Magasin MAG_005,382.7,26.5,17.4,970 Rue de la Paix,ZONE_001,Zone 001,Zone périphérique,entree,11.7,5.4,3.4,froid,LED,14,2025-06-07,16,37.29,2025-06-23,PROMO_023,,,,SUP_008,tete_gondole,2.4,Catégorie CAT_005,printemps,1,entree,froid,tous,596.64,103.04
PROD_0450,Thé Vert Light,Description du Thé Vert,2.22,CAT_005,8.2,11.3,28.0,ete,7,1,liquide,metal,MAG_001,Magasin MAG_001,602.8,29.1,22.3,563 Rue de la Paix,ZONE_004,Zone 004,Zone centrale,cote,8.1,4.9,2.7,froid,LED,162,2025-03-18,29,66.55,2025-03-29,,,,active,SUP_019,tete_gondole,2.0,Catégorie CAT_005,ete,7,fond,froid,famille,1929.95,359.64
PROD_0451,Dentifrice Premium,Description du Dentifrice,15.72,CAT_006,17.1,8.9,31.7,printemps,3,0,fragile,plastique,MAG_001,Magasin MAG_001,566.6,27.8,22.2,290 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,fond,9.7,3.8,3.0,ambiante,neon,172,2025-06-11,29,22.71,2025-06-18,,Black Friday,,active,SUP_003,niveau_oeil,2.1,Catégorie CAT_006,toute_annee,4,centre,ambiante,senior,658.59,2703.84
PROD_0452,Yaourt Nature Classic,Description du Yaourt Nature,13.16,CAT_004,25.6,11.8,28.0,ete,9,1,fragile,verre,MAG_002,Magasin MAG_002,798.3,35.8,22.4,715 Rue Liberté,ZONE_003,Zone 003,Zone spécialisée,entree,9.1,4.0,2.7,froid,LED,93,2025-02-04,29,41.4,2025-02-17,,,,active,SUP_027,standard,1.1,Catégorie CAT_004,ete,5,fond,froid,jeune,1200.6,1223.88
PROD_0453,Thé Vert Light,Description du Thé Vert,17.71,CAT_003,21.9,13.1,13.2,hiver,2,0,standard,metal,MAG_001,Magasin MAG_001,587.6,31.9,20.1,857 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,fond,7.6,2.4,3.1,ambiante,neon,103,2025-04-26,10,40.17,2025-05-22,,Black Friday,,,SUP_013,niveau_oeil,2.4,Catégorie CAT_003,printemps,4,entree,ambiante,tous,401.7,1824.13
PROD_0454,Oranges Classic,Description du Oranges,11.08,CAT_006,23.6,11.3,22.9,printemps,9,0,fragile,carton,MAG_002,Magasin MAG_002,943.4,47.6,22.2,932 Rue Liberté,ZONE_004,Zone 004,Zone périphérique,fond,5.6,5.9,3.2,ambiante,neon,60,2025-06-12,25,28.55,2025-06-12,,,,,SUP_024,standard,2.0,Catégorie CAT_006,printemps,2,fond,ambiante,tous,713.75,664.8
PROD_0455,Jambon Blanc Classic,Description du Jambon Blanc,6.84,CAT_005,25.1,15.1,25.4,ete,7,1,fragile,plastique,MAG_003,Magasin MAG_003,424.0,21.8,17.6,136 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,fond,11.2,2.3,2.8,froid,LED,68,2025-01-30,25,25.88,2025-02-16,,,montant,,SUP_022,niveau_oeil,3.0,Catégorie CAT_005,toute_annee,1,entree,froid,senior,647.0,465.12
PROD_0456,Dentifrice Bio,Description du Dentifrice,18.16,CAT_006,13.3,9.2,20.3,hiver,8,0,standard,metal,MAG_005,Magasin MAG_005,473.6,22.9,13.9,10 Rue République,ZONE_003,Zone 003,Zone centrale,fond,6.6,2.1,3.4,ambiante,halogene,168,2025-04-19,28,77.52,2025-05-06,PROMO_004,,2pour1,,SUP_003,niveau_oeil,1.4,Catégorie CAT_006,ete,5,centre,ambiante,senior,2170.56,3050.88
PROD_0457,Eau Minérale Bio,Description du Eau Minérale,10.82,CAT_002,25.4,14.2,11.1,toute_annee,1,0,standard,carton,MAG_004,Magasin MAG_004,447.6,26.6,15.6,671 Rue de la Paix,ZONE_002,Zone 002,Zone centrale,cote,9.4,3.2,2.9,ambiante,neon,86,2025-05-12,2,63.42,2025-05-29,,Offre Spéciale,,inactive,SUP_018,standard,2.5,Catégorie CAT_002,printemps,10,entree,ambiante,senior,126.84,930.52
PROD_0458,Biscuits Sablés Premium,Description du Biscuits Sablés,9.11,CAT_001,18.6,18.5,32.7,ete,4,0,fragile,verre,MAG_001,Magasin MAG_001,628.9,29.6,22.8,850 Rue Liberté,ZONE_004,Zone 004,Zone périphérique,entree,5.6,5.7,3.3,ambiante,neon,114,2025-02-15,29,64.97,2025-02-24,PROMO_021,,,,SUP_029,standard,1.0,Catégorie CAT_001,automne,8,centre,ambiante,famille,1884.13,1038.54
PROD_0459,Sauce Tomate Premium,Description du Sauce Tomate,11.91,CAT_003,9.1,7.2,23.4,printemps,10,0,standard,verre,MAG_002,Magasin MAG_002,1041.0,51.8,20.2,524 Rue Liberté,ZONE_001,Zone 001,Zone spécialisée,fond,9.0,4.6,2.5,ambiante,LED,101,2025-05-18,27,77.15,2025-06-05,PROMO_047,Soldes Hiver,,,SUP_008,standard,0.6,Catégorie CAT_003,toute_annee,10,fond,ambiante,tous,2083.05,1202.91
PROD_0460,Savon Premium,Description du Savon,16.62,CAT_006,8.3,13.1,21.5,toute_annee,8,0,liquide,metal,MAG_005,Magasin MAG_005,436.1,25.3,18.0,325 Rue République,ZONE_001,Zone 001,Zone centrale,fond,8.5,2.3,3.2,ambiante,LED,89,2025-02-10,8,44.23,2025-03-07,,,,,SUP_004,standard,2.4,Catégorie CAT_006,ete,8,fond,ambiante,tous,353.84,1479.18
PROD_0461,Oranges Premium,Description du Oranges,16.18,CAT_001,27.2,14.2,13.9,automne,8,0,liquide,plastique,MAG_003,Magasin MAG_003,340.6,24.9,13.9,460 Rue République,ZONE_003,Zone 003,Zone centrale,centre,11.7,4.1,2.6,ambiante,neon,67,2025-02-16,25,53.13,2025-03-17,,,montant,,SUP_011,niveau_oeil,1.1,Catégorie CAT_001,printemps,2,centre,ambiante,tous,1328.25,1084.06
PROD_0462,Eau Minérale Bio,Description du Eau Minérale,15.62,CAT_002,18.0,16.3,13.3,hiver,1,0,standard,carton,MAG_005,Magasin MAG_005,425.9,26.5,16.0,429 Rue République,ZONE_004,Zone 004,Zone spécialisée,cote,8.8,4.2,2.6,ambiante,neon,30,2025-05-06,5,38.09,2025-06-02,PROMO_028,Promo Flash,,planifiee,SUP_030,niveau_oeil,2.6,Catégorie CAT_002,hiver,6,entree,ambiante,tous,190.45,468.6
PROD_0463,Biscuits Sablés Classic,Description du Biscuits Sablés,14.54,CAT_002,21.7,10.3,29.7,toute_annee,10,0,liquide,carton,MAG_005,Magasin MAG_005,388.2,23.8,14.9,740 Rue de la Paix,ZONE_003,Zone 003,Zone centrale,fond,6.6,4.6,2.7,ambiante,halogene,109,2025-03-31,21,59.38,2025-04-14,,,,,SUP_024,tete_gondole,2.7,Catégorie CAT_002,toute_annee,9,entree,ambiante,jeune,1246.98,1584.86
PROD_0464,Jus Orange Light,Description du Jus Orange,10.47,CAT_005,23.4,16.4,12.6,hiver,6,1,fragile,plastique,MAG_001,Magasin MAG_001,550.3,30.7,17.6,521 Rue Liberté,ZONE_003,Zone 003,Zone spécialisée,fond,8.5,5.3,3.4,froid,LED,64,2025-01-10,10,44.97,2025-01-25,,,,,SUP_028,niveau_oeil,2.9,Catégorie CAT_005,automne,6,centre,froid,senior,449.7,670.08
PROD_0465,Dentifrice Light,Description du Dentifrice,25.06,CAT_002,18.4,12.4,31.2,toute_annee,5,0,liquide,verre,MAG_002,Magasin MAG_002,768.0,53.9,19.9,102 Rue République,ZONE_001,Zone 001,Zone périphérique,centre,10.8,3.6,2.8,ambiante,LED,78,2025-05-03,9,43.42,2025-05-18,,,,,SUP_020,tete_gondole,1.9,Catégorie CAT_002,ete,5,entree,ambiante,famille,390.78,1954.68
PROD_0466,Café Arabica Premium,Description du Café Arabica,11.0,CAT_005,10.4,8.6,33.7,toute_annee,9,1,standard,carton,MAG_002,Magasin MAG_002,1073.1,46.7,13.7,501 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,centre,7.1,2.7,3.0,froid,halogene,151,2025-01-23,14,30.11,2025-02-15,,Black Friday,,planifiee,SUP_030,tete_gondole,0.6,Catégorie CAT_005,hiver,7,centre,froid,senior,421.54,1661.0
PROD_0467,Bière Blonde Premium,Description du Bière Blonde,18.98,CAT_002,17.8,19.5,19.4,automne,2,0,liquide,plastique,MAG_001,Magasin MAG_001,624.3,24.2,15.9,745 Rue de la Paix,ZONE_003,Zone 003,Zone périphérique,centre,6.8,3.0,3.0,ambiante,neon,90,2025-01-05,9,62.69,2025-01-19,,,,,SUP_011,tete_gondole,1.0,Catégorie CAT_002,hiver,2,fond,ambiante,senior,564.21,1708.2
PROD_0468,Eau Minérale Premium,Description du Eau Minérale,3.86,CAT_005,12.5,16.1,11.3,ete,3,1,liquide,metal,MAG_002,Magasin MAG_002,1142.7,47.9,22.3,894 Rue de la Paix,ZONE_001,Zone 001,Zone spécialisée,centre,11.0,2.8,3.4,froid,halogene,125,2025-01-16,5,33.38,2025-01-31,,,,active,SUP_017,standard,2.3,Catégorie CAT_005,ete,1,centre,froid,famille,166.9,482.5
PROD_0469,Soda Cola Premium,Description du Soda Cola,10.91,CAT_005,18.8,6.2,14.9,hiver,5,1,liquide,metal,MAG_004,Magasin MAG_004,431.4,24.2,15.7,647 Rue Liberté,ZONE_002,Zone 002,Zone centrale,fond,11.6,5.9,2.9,froid,halogene,140,2025-05-11,22,74.48,2025-06-10,PROMO_020,,,,SUP_016,standard,1.9,Catégorie CAT_005,hiver,10,centre,froid,tous,1638.56,1527.4
PROD_0470,Biscuits Sablés Light,Description du Biscuits Sablés,5.98,CAT_001,9.1,6.7,10.1,hiver,6,0,standard,metal,MAG_003,Magasin MAG_003,446.2,21.8,17.7,119 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,fond,12.0,5.2,3.3,ambiante,neon,34,2025-04-13,12,44.7,2025-05-05,,Black Friday,,,SUP_020,niveau_oeil,1.3,Catégorie CAT_001,ete,1,centre,ambiante,senior,536.4,203.32
PROD_0471,Thé Vert Classic,Description du Thé Vert,8.23,CAT_002,19.9,6.2,10.5,automne,6,0,fragile,metal,MAG_005,Magasin MAG_005,376.6,22.7,18.7,829 Rue République,ZONE_004,Zone 004,Zone périphérique,cote,5.7,3.6,3.4,ambiante,halogene,18,2025-02-02,9,53.89,2025-02-17,,,,,SUP_014,tete_gondole,2.5,Catégorie CAT_002,toute_annee,3,fond,ambiante,jeune,485.01,148.14
PROD_0472,Céréales Muesli Premium,Description du Céréales Muesli,16.24,CAT_005,19.3,12.3,25.6,printemps,7,1,standard,verre,MAG_001,Magasin MAG_001,491.1,28.4,18.9,935 Rue République,ZONE_003,Zone 003,Zone spécialisée,entree,11.6,4.3,3.0,froid,neon,17,2025-01-22,17,11.62,2025-01-28,,Promo Flash,,,SUP_023,tete_gondole,0.7,Catégorie CAT_005,automne,3,centre,froid,senior,197.54,276.08
PROD_0473,Café Arabica Premium,Description du Café Arabica,11.19,CAT_002,11.4,9.5,16.2,toute_annee,2,0,liquide,metal,MAG_004,Magasin MAG_004,443.5,27.8,16.3,811 Rue République,ZONE_002,Zone 002,Zone centrale,centre,7.6,3.0,3.0,ambiante,halogene,82,2025-06-16,1,37.33,2025-06-23,,,2pour1,inactive,SUP_021,niveau_oeil,3.0,Catégorie CAT_002,ete,5,entree,ambiante,famille,37.33,917.58
PROD_0474,Café Arabica Bio,Description du Café Arabica,27.55,CAT_005,20.4,7.6,14.9,printemps,10,1,fragile,plastique,MAG_001,Magasin MAG_001,607.3,28.4,26.2,852 Rue Liberté,ZONE_004,Zone 004,Zone périphérique,fond,7.2,4.4,2.7,froid,halogene,136,2025-06-22,24,16.38,2025-06-22,,,2pour1,,SUP_013,niveau_oeil,2.9,Catégorie CAT_005,hiver,2,entree,froid,tous,393.12,3746.8
PROD_0475,Sauce Tomate Bio,Description du Sauce Tomate,27.78,CAT_003,25.2,19.1,27.3,hiver,1,0,fragile,metal,MAG_005,Magasin MAG_005,365.9,27.9,18.0,975 Rue République,ZONE_004,Zone 004,Zone spécialisée,entree,6.1,3.0,3.3,ambiante,halogene,62,2024-12-28,19,23.07,2024-12-28,,Offre Spéciale,,inactive,SUP_011,tete_gondole,0.7,Catégorie CAT_003,printemps,2,fond,ambiante,jeune,438.33,1722.36
PROD_0476,Chocolat Noir Light,Description du Chocolat Noir,17.84,CAT_004,10.0,19.2,16.5,toute_annee,8,1,liquide,plastique,MAG_002,Magasin MAG_002,922.8,58.0,20.7,61 Rue République,ZONE_002,Zone 002,Zone périphérique,cote,7.4,3.6,2.6,froid,halogene,194,2025-05-20,11,43.75,2025-06-15,PROMO_021,,,,SUP_009,standard,0.8,Catégorie CAT_004,ete,9,centre,froid,tous,481.25,3460.96
PROD_0477,Lait Entier Light,Description du Lait Entier,17.5,CAT_006,11.4,10.5,19.3,toute_annee,9,0,liquide,carton,MAG_003,Magasin MAG_003,315.6,21.6,17.3,944 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,entree,6.1,5.2,3.2,ambiante,halogene,37,2025-02-27,25,21.71,2025-02-27,PROMO_048,Promo Flash,,,SUP_002,niveau_oeil,1.4,Catégorie CAT_006,hiver,3,fond,ambiante,tous,542.75,647.5
PROD_0478,Fromage Emmental Classic,Description du Fromage Emmental,26.98,CAT_006,20.7,18.7,23.9,printemps,7,0,fragile,verre,MAG_002,Magasin MAG_002,1026.8,45.9,18.4,536 Rue République,ZONE_004,Zone 004,Zone spécialisée,fond,6.2,3.5,3.3,ambiante,neon,171,2025-06-23,6,54.38,2025-06-27,,,,,SUP_012,standard,2.1,Catégorie CAT_006,toute_annee,5,centre,ambiante,tous,326.28,4613.58
PROD_0479,Pâtes Penne Light,Description du Pâtes Penne,28.46,CAT_003,11.7,17.0,28.0,printemps,6,0,fragile,plastique,MAG_002,Magasin MAG_002,1166.4,51.5,21.8,154 Rue République,ZONE_002,Zone 002,Zone centrale,entree,5.6,3.9,2.7,ambiante,halogene,184,2025-02-11,7,32.3,2025-02-17,,,,inactive,SUP_020,tete_gondole,0.5,Catégorie CAT_003,printemps,6,fond,ambiante,jeune,226.1,5236.64
PROD_0480,Crème Visage Classic,Description du Crème Visage,23.89,CAT_006,26.4,8.2,13.0,automne,7,0,liquide,verre,MAG_003,Magasin MAG_003,454.8,18.4,19.1,377 Rue Liberté,ZONE_001,Zone 001,Zone périphérique,fond,11.0,2.6,3.5,ambiante,neon,143,2025-05-07,21,68.66,2025-05-28,PROMO_038,Promo Flash,,,SUP_004,tete_gondole,1.8,Catégorie CAT_006,toute_annee,10,fond,ambiante,tous,1441.86,3416.27
PROD_0481,Shampoing Light,Description du Shampoing,10.77,CAT_005,9.4,13.2,24.8,ete,3,1,standard,plastique,MAG_003,Magasin MAG_003,449.1,20.8,17.2,222 Rue de la Paix,ZONE_003,Zone 003,Zone spécialisée,centre,9.6,3.0,2.9,froid,LED,47,2025-01-19,16,68.74,2025-02-15,PROMO_005,,2pour1,,SUP_014,standard,1.0,Catégorie CAT_005,hiver,6,centre,froid,famille,1099.84,506.19
PROD_0482,Fromage Emmental Light,Description du Fromage Emmental,21.8,CAT_005,12.6,13.5,31.7,automne,5,1,liquide,verre,MAG_002,Magasin MAG_002,1024.0,56.3,22.4,544 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,centre,8.0,5.9,3.0,froid,LED,167,2025-03-19,27,18.28,2025-03-27,,,,,SUP_026,niveau_oeil,1.5,Catégorie CAT_005,printemps,9,centre,froid,senior,493.56,3640.6
PROD_0483,Savon Classic,Description du Savon,10.58,CAT_001,23.9,9.7,29.6,hiver,4,0,liquide,plastique,MAG_002,Magasin MAG_002,987.7,51.5,18.0,392 Rue République,ZONE_003,Zone 003,Zone centrale,entree,8.1,3.9,3.3,ambiante,LED,118,2025-02-26,12,35.53,2025-03-14,PROMO_038,,montant,,SUP_017,tete_gondole,1.6,Catégorie CAT_001,toute_annee,5,entree,ambiante,senior,426.36,1248.44
PROD_0484,Soda Cola Classic,Description du Soda Cola,13.06,CAT_004,16.0,12.9,26.8,printemps,10,1,standard,metal,MAG_004,Magasin MAG_004,326.4,20.9,18.8,623 Rue Liberté,ZONE_001,Zone 001,Zone périphérique,cote,6.9,3.1,3.4,froid,LED,126,2025-04-22,24,60.09,2025-05-19,,,montant,planifiee,SUP_005,standard,1.9,Catégorie CAT_004,ete,3,entree,froid,tous,1442.16,1645.56
PROD_0485,Eau Minérale Classic,Description du Eau Minérale,51.18,CAT_001,20.0,10.4,12.0,printemps,9,0,fragile,plastique,MAG_001,Magasin MAG_001,588.9,30.2,20.4,671 Rue Liberté,ZONE_004,Zone 004,Zone spécialisée,entree,6.4,5.8,2.9,ambiante,halogene,177,2025-06-10,28,41.6,2025-07-08,,,,,SUP_012,standard,0.6,Catégorie CAT_001,printemps,7,centre,ambiante,famille,1164.8,9058.86
PROD_0486,Bière Blonde Premium,Description du Bière Blonde,7.32,CAT_002,11.7,7.8,21.5,ete,8,0,standard,verre,MAG_001,Magasin MAG_001,635.6,39.3,21.6,624 Rue de la Paix,ZONE_002,Zone 002,Zone spécialisée,cote,7.0,3.0,3.1,ambiante,LED,167,2025-04-18,24,54.87,2025-05-14,,Offre Spéciale,,inactive,SUP_019,standard,2.6,Catégorie CAT_002,printemps,10,centre,ambiante,famille,1316.88,1222.44
PROD_0487,Bière Blonde Bio,Description du Bière Blonde,18.92,CAT_001,8.2,12.8,10.9,automne,10,0,liquide,carton,MAG_001,Magasin MAG_001,563.3,29.6,23.2,786 Rue de la Paix,ZONE_002,Zone 002,Zone centrale,centre,9.0,5.7,3.5,ambiante,neon,100,2025-06-03,15,46.92,2025-06-05,,,,,SUP_029,tete_gondole,1.6,Catégorie CAT_001,ete,5,entree,ambiante,tous,703.8,1892.0
PROD_0488,Céréales Muesli Classic,Description du Céréales Muesli,7.84,CAT_002,13.3,12.0,21.4,hiver,4,0,standard,verre,MAG_003,Magasin MAG_003,407.8,26.2,15.9,905 Rue de la Paix,ZONE_003,Zone 003,Zone centrale,fond,9.1,3.4,2.7,ambiante,halogene,183,2025-02-01,15,44.27,2025-02-09,PROMO_023,,,,SUP_015,standard,2.6,Catégorie CAT_002,ete,1,fond,ambiante,tous,664.05,1434.72
PROD_0489,Soda Cola Classic,Description du Soda Cola,16.83,CAT_005,29.3,18.3,25.0,automne,4,1,fragile,verre,MAG_002,Magasin MAG_002,876.4,56.3,22.2,93 Rue Liberté,ZONE_002,Zone 002,Zone centrale,fond,8.7,2.1,2.7,froid,LED,124,2025-03-06,9,41.09,2025-03-07,,,,,SUP_015,standard,2.1,Catégorie CAT_005,automne,6,fond,froid,tous,369.81,2086.92
PROD_0490,Soda Cola Classic,Description du Soda Cola,4.41,CAT_001,9.9,11.2,28.8,printemps,3,0,fragile,metal,MAG_005,Magasin MAG_005,481.2,26.1,17.0,343 Rue République,ZONE_003,Zone 003,Zone spécialisée,entree,9.9,6.0,2.8,ambiante,LED,96,2025-05-30,10,43.87,2025-06-04,,Soldes Hiver,,,SUP_019,standard,1.3,Catégorie CAT_001,hiver,7,centre,ambiante,jeune,438.7,423.36
PROD_0491,Pommes de Terre Light,Description du Pommes de Terre,15.04,CAT_006,12.5,18.1,11.5,hiver,5,0,standard,plastique,MAG_003,Magasin MAG_003,456.1,24.4,17.5,782 Rue Liberté,ZONE_003,Zone 003,Zone centrale,cote,11.2,3.3,2.8,ambiante,halogene,73,2025-03-31,19,44.87,2025-04-12,,Promo Flash,,,SUP_023,standard,2.9,Catégorie CAT_006,ete,10,entree,ambiante,jeune,852.53,1097.92
PROD_0492,Sauce Tomate Classic,Description du Sauce Tomate,22.83,CAT_001,12.4,11.4,19.6,hiver,7,0,standard,metal,MAG_003,Magasin MAG_003,393.1,23.7,15.4,1 Rue Liberté,ZONE_001,Zone 001,Zone centrale,centre,11.4,5.0,3.0,ambiante,LED,82,2025-05-20,10,79.16,2025-05-22,PROMO_014,,,planifiee,SUP_028,niveau_oeil,1.7,Catégorie CAT_001,printemps,8,entree,ambiante,senior,791.6,1872.06
PROD_0493,Soda Cola Light,Description du Soda Cola,4.79,CAT_004,23.9,19.1,32.0,hiver,8,1,liquide,plastique,MAG_001,Magasin MAG_001,541.1,29.3,21.2,782 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,centre,8.6,5.1,3.1,froid,halogene,200,2025-05-02,30,47.79,2025-05-06,,,,,SUP_028,niveau_oeil,0.8,Catégorie CAT_004,toute_annee,7,fond,froid,famille,1433.7,958.0
PROD_0494,Huile Olive Bio,Description du Huile Olive,49.15,CAT_004,29.3,12.3,11.6,ete,6,1,fragile,verre,MAG_003,Magasin MAG_003,404.2,21.8,17.9,514 Rue de la Paix,ZONE_001,Zone 001,Zone spécialisée,cote,8.9,5.4,3.5,froid,LED,170,2025-01-21,8,38.98,2025-01-25,,Offre Spéciale,,,SUP_021,tete_gondole,1.3,Catégorie CAT_004,hiver,3,centre,froid,senior,311.84,8355.5
PROD_0495,Thé Vert Light,Description du Thé Vert,9.9,CAT_006,13.8,15.3,33.7,ete,3,0,fragile,carton,MAG_004,Magasin MAG_004,330.4,30.1,15.8,477 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,entree,6.9,5.2,2.6,ambiante,neon,108,2025-04-20,26,46.74,2025-05-15,PROMO_021,Black Friday,,planifiee,SUP_022,niveau_oeil,0.7,Catégorie CAT_006,hiver,1,centre,ambiante,tous,1215.24,1069.2
